@relation yelp
@attribute text string
@attribute id numeric
@attribute sentiment** {positive, negative, neutral}
@data
"visit move carolina special place love atmospher food best",43245,neutral
"pleasant surpris excel servic meatbal app amaz delici cornbread took moon sit outsid beauti even",25978,neutral
"close airport mallard basebal ale asylum took preseason packer game brew told best burger town",66597,neutral
"think sushi robata en sushi real treati sushi fan heard en downfal good shrimp tempura wrong en sushi robata grill best shrimp tempura left korea inexpens food art present want look bit long tast lunch dinner stop love miso soup exact tast heavi hand dish korean teen treat oh speak treat finish meal fri ice cream chocol caramel sauc teen love pop music place simpli nice black white red accent greet door fun friend waitress chef stop tabl perfect came plan return visit enjoy littl treasur",5350,neutral
"ape index rock climb gym offer safe control environ practic super conveni allow tri sport qualiti rent gear invest rout level abil staff thorough climb belay train close hand question tip longtim experienc climber",15246,neutral
"went weekday lunch rush wait probabl minut line order food sat host serv staff friend effici order seat kitchen staff extrem knowledg ask differ dish argentino salad steak medium rare prepar perfect differ sauc offer equal delici differ insid clean decor love yinzer vibe addit authent argentin feel love",44475,neutral
"beauti restaur open space lavish vintag theme bulb illumin space marvel larg column way make look grand kind like old ex girlfriend pretti nice doesnt meet need leav beg attent wait hour mediocr cold overpr food serv turkish cuisin person favourit travel lot eaten turkish restaur middl east europ disappoint guest expos turkish cultur",72275,neutral
"huge thank sheryl evdi everyday speak kind care extrem knowledg health care profession hope talent custom servic recogn person thank owner desk tech took imag impress team",60543,neutral
"consist food good best price beat",54198,neutral
"chicken piec small piec desert small piec chip ok cold min late mac chees ok terribl experi",31040,neutral
"servic good food came hot quick food flavorless fajita chicken flavor season steak season burnt onion",37583,neutral
"time come got ta say food pretti point dish order far just order kalbi soup wait till tryemcom check ur self visit vega",58335,neutral
"interest concept carv slice tabl salad bar meat tough hard chew rib realli bad servic friend prompt noisey funni way bill drink charg extra rock didnt desept meal price way expens receiv interest profit qualiti overal better place money",2998,neutral
"beauti restaur wonder servic cru tabl larg parti small intim space coupl enjoy night staff friend allow diner enjoy long like tri dozen oyster differ kind best fresh vibrant great mignonett sauc addit kale salad rib eye fish special day complet satisfi",72297,neutral
"sushi staff awesom assist recommend sushi roll comment ramen steakhous item sushi best",62299,neutral
"hi welcom sunris genuin friend visit chit chat order warm comfort feel right home today coffe singl bean sustain sourc guatemala coffe nut proud tell coffe listen think care littl food atmospher peopl vegan friend judgement bear way just happi music happi tip jar happi unsurpris overflow food good atmospher overpow posit took sip bite",2209,neutral
"read voic william shatner date cool cloudi night windi breez creat perfect atmospher condit great night live music band foreign town beer mystic town excel experi creat patron enjoy cornhol lost amus game throw corn fill bag board declar victori astonish travel galaxi encount place fellow compatriot messag make stop refuel liquid gold boondock",14545,neutral
"profession person manag live year clair best bridgett cameron approach easi talk issu problem respons enjoy live",62411,neutral
"isnt avail car reserv cancel hour pickup error allow overbook reserv day advanc left reserv cost extra car differ placesinc rent late help futur discount misspel note tri rent rememb forev dont taken avoid compani",28177,neutral
"tap pretti vari good select bartend friend crowd pretti alright sat night write eat",57860,neutral
"eek methink sum total wine doe nice select employe consist rude unhelp manag help simpl wine",1500,neutral
"tri great took son famili chip salsa complimentari good got albondiga swear tast bullion meatbal frozen one quit sure enchilada suiza boil chicken sour sauc fault thought suiza white sauc black bean year old granddaught love edibl place beer margarita liquor licens",43208,neutral
"say just look pic far best hotel stay vega way better mandalay bay",67938,neutral
"easi probabl smallest nice hotel seen vega clean ladi hard suppli new towel pool clean staff friend maid didnt speak english like america dog allow stay end chew wall littl bit bad dog understand patch hour didnt charg origin deposit extrem satisfi servic plan come someday",58857,neutral
"lucki man food took order turn cours got home entir order wrong defens remad food time attitud defens good food slight decent custom servic outright rude know hard white peopl obvious hold hate anyway huge critic close open want bad busi practic actual just lower write review woman just slam trey direct head good food look like rough peopl chang review bc owner nice woman just fat blond rude",44766,neutral
"ambianc food servic overr overpr ouch order waitress favorit scallop man man disappoint definit hit miss dish peopl love rave scallop left unimpress parti enjoy pretzel meal experi non pleas friend said hed bring girl date friend parti enjoy time hit miss peopl definit miss nice interior decor",54329,neutral
"breakfast buffet count price beat there typic american breakfast line decent food egg sausag ham hash brown corn beef hash bacon biscuit pastri breakfast serv earli afford breakfast fuel day",12028,neutral
"small excel place puerto rican food cuban sandwich alcapuria perfect like new locat bigger old food tast recommend spot want eat caribbean food",62384,neutral
"experi time zaba got free menu item mail perfect time bring famili small kid surf turf burrito good fresh staff friend come sure",59789,neutral
"lane check given time man peopl poor attitud time week necess just move household good havent arriv time check cashier just grunt acknowledg one work floor dont stop ask question",41930,neutral
"favorit place fresh sushi dine order pick staff nice",3782,neutral
"stage set retro weekend vega firm commit stay strip circus circus mgm famili think pay attent place newer hotel memori year ago cool thing kid age brought place friend dont stay strip note typic commit tri true path quick getaway hotel date clean older spot vega casino standard like stuff kid cool includ insid roller coaster staff friend help midway insid cool stay cool visit histori went experienc return strip visit mgm invest dollar remodel landmark vega landscap",65416,neutral
"cole sweet incred help love earring select organ store fantast",60873,neutral
"pot ayc hot pot restaur open new restaur town dont know compar like go pot individu pot there varieti food lot sauc choos share pot food pot get eaten tri quit differ soup base favorit tomato mushroom minut broth get realli flavor tomatoy qualiti food pretti good obsess fri bun condens milk what like good place bring peopl havent hot pot peopl dietari restrict",27769,neutral
"tri got ta say come regular basi north scottsdal lack seafood fine dine fill spot perfect owner cook work told cook ivar fish bar seattl year moment sold opt surfer platter fri fish clam shrimp fri coleslaw tri chowder time just real deal suggest big shrimp better small one mind simpl fish chip shop grill sea bass raw tuna diver scallop caviar",43204,neutral
"teller multipl peopl line employe walk help custom current watch teller lotion hand instead help wtf",28808,neutral
"yay fan pretti sum good food good vibe stock bloodi mari bar doesnt realli make smile there wrong coffe extra weak hey fault croissant florentin benedict beiget bloodi ftw",6319,neutral
"buck horribl buffet grimi strip mall ironi owner accord articl wall respons renu korn norwalk ca best thai place",30655,neutral
"hour delay incompet unprofession level pilot unprofession apolog impress",53477,neutral
"arrang look absolut like order cheap supermarket bouquet look better recipi disappoint",12123,neutral
"word goat chees dip dream bowl cheesi good dollop marinara sauc almond yum know kind day way right street pub obvious choic cheer beer outing even follow day til fail cheer sephora right combin guess work go trivia night ball game half wine even fun beer great obvious cocktail unexpect beer pub staff happi help ambianc perfect intim long convers time crowd happen love",46079,neutral
"coffe food environ serviceplatform espresso bar lot potenti hardwar nice pleasant vibe slayer machin probabl neighbourhood passion owner barista realli want provid custom ultim coffe experi weakest link probabl food twice realli enjoy flat white cappuccino love espresso awesom latt art know coffe food quit disappoint platform signatur waffl sandwich waffl crispi outsid chicken meh opt potato curl probabl better option iceberg lettuc saladbelgium waffl order add hope dust powder sugar waiter said brown sugar coffe did offer somea revamp menu order make overal better experi cafe",46730,neutral
"dolla taco that got ta say come taco chicken better cheap drink leav happi camper believ open hr day perfect long night parti lose money complaint length take food came twice night time taco experi like said left happi camper second time came order chicken quesadilla onion ring order took minut make thought pretti long wait given pretti slow time cool place grab cheap food drink night",7851,neutral
"pork chop open hour just way cuz your vega peopl dont sleep awesom varieti food good come night parti super duper buzz pork chop good warn chicken waffl friend chicken waffl chicken strip waffl dude got disappoint sent order pancak",45392,neutral
"time green curri fri tofu best come dont live updat close busi hard place replac",52604,neutral
"time came year ago delight artist present tasti food came second time expect qualiti sad disappoint restaur complet seat room dirtiest tabl explicit ask server clean appar wasnt go order roll present fact fall apart dish extra half larg roll tast pretti good beef don bowl order drench soy sauc serv bowl chip spot sure restaur chang manag servic spotti space dirti qualiti food gone downhil year ago come",39169,neutral
"drink special happi hour realli mean order cheap beer end pay tax want decent end pay vega standard price order margarita wait line just long bar bar drink quick prepar strong margarita cheap hous tequilla came good pitstop cruis strip look hammer get busi weekend actual sit drink",10293,neutral
"reason yummi egg benni hollandais lemoni baldwin charm street citi coffe refil annoy your breakfast liter stare server dagger eye refil server came tabl exagger time refil coffe hand mug end refil heaven havent caffein buzz like kind feel eyelid tablecloth uniqu decent price came egg benni coffe cup coffe",59628,neutral
"time eat disappoint got pull chicken staff nice help place busi",42578,neutral
"time user compani happi result technician brett arriv earli appoint quick ass problem bathroom sink remedi problem cost servic fair complet job hour prompt courteous communic great hesit recommend",35861,neutral
"vega excel bartend servic compani town bring love bee knee spici mussel high recommend",71510,neutral
"time near new home store paper floor tabl pretti clean order ice carmel macchiato good visit store",35288,neutral
"place came high recommend left underwhelm felt menu pretti pricey typic bar food lunch time sandwich go better amaz ad standard groceri style deli meat doe make amaz hous chip tast burn chewi time didnt want finish husband order fish taco pretti good opinion price unimpress staff went late lunch enter courtyard time unclear walk final figur annoy restaur complet person staff came tell come servic fast effici felt like inconveni say bird cool",9968,neutral
"lower worst dine experi toronto bought dollar valu coupon dinner dish came slice size small dorito chip eggplant iron plate heat go",26806,neutral
"buy yelp make chose rite way sent american home warranti misdiagnos issu garbag dispos hour wast technician did dispos truck time call hour end block time came day said electr problem electrician came day later said plumber goof dispos need replac call rite way demand confirm appoint day today pm call marlett reach technician confirm list appoint day go lodg complaint bbb wast time sure home warranti make money realli take cake stay away",26688,neutral
"worth wait line crepe die run mimosa delici got trio sampler blood orang pomegran white peach high recommend blood orang white peach adventur crepe dude got avalon omg goat chees make perfect peopl like sweet sugari stuff die legit sunday morn ask tapatio tabl mix littl bit spice perfect perfect combin omg strawberri chocol yum far strip regret good",32587,neutral
"staff young inexperienc treat like number just complet unprofession lost track time girl doe referr specialist offic kept say hadnt receiv girl gave wrong number specialist didnt confirm accept insur boy vagu told blood test came fine later email said didnt complet result issu need attent unbeliev dont doctor better feel issu told long ago run call have leav messag serious",37161,neutral
"ounc good coffe seven year later sign great mini mart option walk mgm grand pyramid just west",52261,neutral
"hairstylist actual listen listen want check time time make sure get pictur mind cut unsatisfi want stylist think better version idea wash rins finish itchi neck set appt like busi come look like work afternoon even",8949,neutral
"mile drive lacklust servic slight overpr menu menus difficult read look like experi qualiti fish better sushi restaur valley littl burn flame plate",40398,neutral
"come airdri best mexican food sooooo amaz order takeout comment serv experi owner extrem friend food authent normal fajita honest best prensado taco favourit fresh uniqu mexican flavour place hidden gem love small busi need attent check regret",70318,neutral
"know pittsburgh watch steeler game guy strip bar place trip felt like middl walk drive atm happen bartend dancer nice play pool bit got cruis serious creepi guy despit sentenc previous stay staff extrem friend drink dancer cash plan ahead atmospher clean fun imagin place get pack weekend nice mix sport danc real wish em luck",6469,neutral
"extrem salti want high blood pressur heart stroke come eat bowl bowl small salti that place",13224,neutral
"ambienc energi food like green chili fri appet meal just okay chicken fri roll appet huge portion like salad came reuben sandwich love mexican chocol brown ale start have drink problem come great beer",61113,neutral
"time wait staff friend chees ravioli good linguin anchor clam ok probabl order differ time matini larg delici server nice bartend fantast",35423,neutral
"minut wait tini tabl undercook pancak ooz batter dri cornbread egg scrambl cook quick cream chees wasnt melt tabl inexplic given line shell piec crab benedict your read wont matter list",66089,neutral
"guy good gave extra fri wait food littl longer normal werent hurri wait wasnt bother cours fri start extra fri turn way reason eat husband unabl let fri wast good took team finish ad menu veggi sandwich option order small fri good regular fri person kid love coke machin select mix flavor peanut eat wait overal think guy fun place enjoy return trip",59369,neutral
"just got mah nail jenni recommend catey new stuff realli awesom glitter shine stone make hand look impress thank delight nail cuz guy bring amaz nail set",23619,neutral
"servic waitress waiter attent decor pretti clean like design tri beef noodl soup signatur luwei dessert pretti tasteless disappoint hope real taiwanes food better cuz realli want visit taiwan street food",28491,neutral
"dollar cover liq super expens plus fact room allow peopl hear type music enjoy",8848,neutral
"differ sunday tri eat montana steel time reason serv custom left went yong richmond hill self favor differ locat error reason sunday hot water run restaur horribl",36752,neutral
"pm friday teller line minut shes help second custom peopl piss poor payday teller aw",58271,neutral
"new locat planet hollywood love juic love juic love agua great select give free sampl flavor realli good lot fresh fruit ice cold good balanc sweet fake flavor mention wait liquor licens approv alcohol add in sure delici employe friend price good thing hold fact cantaloup seed drink arent realli good eat unpleas chew kind sharp walk strip kept have spit seed littl annoy flavor awesom love concept",18792,neutral
"amaz food place hook servic decent wish server person mayb have bad day time patient servic like come show noon wait menu look incred man vs food plate banana french toast fri green tomato stuf burger mac chees recommend wait visit",61665,neutral
"updat got new pastri chef make awesom cupcak oh yeah favor tri red velvet cupcak killer serious time tri willo year unimpress bread doughi heavi tast recent tri willo have horribl funki monkey cibatta local bakeri place improv bought oliv loaf blown away open soft airi crumb chewi slight crisp crust oh won",22072,neutral
"phoenix origin total gem lower grand avenu area love uniqu atmospher post industri meet shabbi chic meet post modern meet trade post like want differ order panini cubano thorough enjoy shave prosciutto black bean melt swiss pickl chipotl mayo sampl sandwich wife daughter tasti pesto chicken lamb gyro respect paisley violin firm entrench list cool reason uniqu place grab lunch visitor town",70763,neutral
"server jami manag tbone steak come wd order medium fix like proffesion server shoud good job guy soon",61468,neutral
"decent larg theater gilbert small humong larg like there littl shop near cupcak seat slant long sit good one head block way note came open weekend batman crowd sure incid gilbert impress theater doesnt usual crowd love like price reason ticket price mayb ca pay lot",23227,neutral
"let wake coffe morn wander citi hand happi rest fuck littl life charlott eriksson road broken bottl search great perhapsthi great coffe shop locat clean quit plaza get morn sun afternoon shade clean busi croissant sandwich time take custom coffe",3333,neutral
"intelligentisia sam jame te aro soy latt crema green grind soy latt tan soy latt mascot soy latt bisogno espresso bar soy latt tamper press chai latt quaff cafe chai latt did like chai latt",29696,neutral
"minut hous amaz staff nina time saw girl prefer home come day bossi attitud make feel uncomfort fact pay attent convers worker phone believ custom tri solv problem",59425,neutral
"worker nice invit faygo pop nice touch got coney special fri dog bad way prefer vienna beef hotdog fri differ great bad okay lunch",39828,neutral
"beauti store larg select handmad belt local store bought gift end small recipi abl new longer length hassl help staff great servic fantast local busi",72342,neutral
"check post aw person greet employe watch walk serious pm consid melinda post youd think youd improv horribl servicewalk greet woman just look bother walk just stare tell leav man came wasnt nice ask cake slice cupcak said busi order accommod want tri product order cake just lost custom disappoint especi readi great review felt exact excit let fix",14623,neutral
"visit today emerg visit yr old chow chow sabrina shes episod acut pain right paw limp unhappi previous vet financi medic spoke brenda phone told fee visit diagnost person profession told come right offic clean separ dog cat seat entir staff profession care wait minut doc great decid wait diagnost treat medic advis ray reason certain fractur probabl arthriti doc knowledg explain possibl caus treatment sabrina do med pain gone shes happi happi save bundl compar previous vet interest pet wallet price reason",36204,neutral
"dollar peopl food good salad old pizza cold pizza tast weird thing good cinnamon roll worth ur money",33362,neutral
"review mention interest review did lot work catch book date year later pay kind excus take action sure",26771,neutral
"enthusiast thumb cousin went recommend friend doubt go cuban restaur burgh doesnt actual cuban chef food salud just like delici eat call miami lechon salmon congri good order addit entre owner chef cuba miami welcom passion craft owner attent werent lot custom time place popular spot tini complaint toston platano maduro sweet kind that fault hard green plantain tropic fruit outsid florida",36790,neutral
"great tv placement great happi hour deal drink happi hour pm pm ladi drink free pm place locat insid mont carlo central locat strip great place pre parti night fun",29606,neutral
"greasi spoon good dont live east end friend stop read caus good good make trek staff save collect live new year day clamato littl tire deal egg applianc food perfect greasi spoon greasi cheap plenti real breakfast potato frozen crap left fri person plate aw place serv past servic great especi consid state equal hangri hangri custom wait salvat way beaten path soooo worth your area",47594,neutral
"pic got pic order wtf waiter apolog awesom loud mexican music play denni daniel mexican restaur server yell cook window come guy dont come pay server servic amaz believ janet thank tri talk manag guess left come whos run server cook wait mayb buser address issu contact corpor",34591,neutral
"typic bo jangl experi locat busi time visit got order wrong time lost order peopl serv wait minut custom serv disappoint",26753,neutral
"staff pack day warmer month basic cheesecak factori shorten dine menu extend drink menu wonder breakfast brunch servic highlight morn option showbiz local think cheesecak factori miracul short term general hospit actress gone internet soap act littl diva clear want attent promin sat end aisl booth chair manag nice come run probabl prep server line use day dine",62220,neutral
"dear gus follow comment submit bbb sent mazda repli bbb receiv communic compani have review matter care bbb determin compani adequ address issu present reason effort resolv disput bbb close file case reflect compani bbb busi review unresolv appreci take time contact bbb includ effort resolv disput wish pursu matter consid seek legal advic sincer samantha better busi bureau good advic samantha",1280,neutral
"averag place averag food averag servic real complaint like previous poster mention juici wonder mention wing rib combo did rib dri horribl didnt realli care peel dip sauc pre fab prepar pay extra guest like sauc sad whitbi brooklin doesnt realli great wing",38174,neutral
"saturday brunch just like hometown buffet home pricier realli good basic food stick french toast mini waffl didnt like luxor buffet think better baysid buffet good note oj good",10185,neutral
"total delici afford staff amaz came brunch sunday girlfriend order pancak green bowl issu green bowl abund quinoa definit ask veggi half quinoa time staff super friend drink delici healthi leav feel fresh light definit",56004,neutral
"time hair cut male barber vietnam far best haircut barber perform haircut claud did superb job high recommend barber shop barber shop",35619,neutral
"time go time small issu biggi time coupl issu order general manag sweetheart took care problem right away burger appet exquisit good price great drink great staff definit",42605,neutral
"basic standard long stand dinner type lot peopl show massey hall elgin cannon theater mean subpar basic generic consist food place use custom serv time show burger ok crave die real tabl food oppos street hot dog burger fast food option short time wish basic standard surpris food ok cleanli restaur improv seat booth sure stuf dirti paper towel litter item tuck cushion cushion wall",71971,neutral
"unlik eat place find item way overpr price right bargainsth owner metro diner price item anoverpr pick bargain imo item areclos right mark las vega dinerswil toler said come select tast ofthos lection metro diner rate middl ofth road rate imo littl bit salti averag flavor inferior place imo black beardin ihop superior place imoar villag pub strip buffet",43900,neutral
"new owner friend check think greet grumpi old ladi custom wander store just bump time like pinbal machin rude cute shop antiqu collect household good plus room vinyl record cool check salvag pick room old frame window sign metal stuff bewar nail splinter hmmm tetanus shot good select stuff decent price believ multi dealer park suck park store care back ave yike think park north build plan parenthood lot",25065,neutral
"review marque dayclub cousin came friday arriv wasnt terribl crowd hous dj play day stuck edm bit varieti venu isnt entir larg realli wish seat stand space especi space danc high suggest grab tabl bartend accommod wish mix frozen drink bit better price drink typic rang bit free cold water that winner book overal cool pool parti just wish venu bit bigger",15749,neutral
"new owner manag definit haircut attent receiv time walk door time left salon new manag look like transit new year great impact busi posit way offici new place haircut peopl repeat custom hate chang like fact place lost hair stylist year search hair stylist capabl watch girl raechael just realli super happi somebodi actual hair thank",19528,neutral
"youv check time keep come tbh idea panera lot expens expect qualiti food terribl isnt realli great reason come place henderson think good salad sandwich soup combin feel somewhat sort healthi dine cashier neutral moder friend search delici salad henderson continu",6538,neutral
"stop just info just brows differ complex area get info price floor plan walk tri talk brian gentlemen work desk unwelcom person complex visit basic refus answer question provid detail floor plan pretti told didnt walk right minut call manag duti complain just excus said close month doe possibl futur resid just look treat right inform avoid place valu feel got",26937,neutral
"drink mall kiosk real rip price post drink load ice servic poor feet bar insid chocol cafe drink unbeliev bewar kiosk",36466,neutral
"way expens qualiti food servic buffet good buffet sacrific qualiti quantiti place doe chicken dri hawaiian food doe tast like suppos dessert warm wait time seat minut waiter didnt make sure drink continu ask water wont come",10172,neutral
"doubt went famili member birthday group place busi servic excel place old hous layout snug nice helen waitress rockstar got steak special good got cajun shrimp app amaz just wish shrimp got app calamari great got dessert flan amaz browni larg soo chocolati word definit recommend amaz dinner experi price reason",59583,neutral
"review airport option even layov clt stop hesit staff recogn come semi regular stop year long gap recogn regular hidden plain sight main concours airport sushi stand surpris good lie clt airport gem beaudevin pour good food pretti tasti matter wine select decent surpris airport glass price beaudevin great spot decompress relax flight work set far concours stay fair quiet unless there robust group restaur pro tip there charg bar",14613,neutral
"time mess order singl time check bag leav make sure",52723,neutral
"prep meal prep train just dont feel like cook week chef rob varieti meal option cost meal reason qualiti ingredi present tast goe expect meal deliv time accommod super busi schedul thank make tummi happi life easier chef rob prep",66048,neutral
"breakfast frozen yogurt soft ice cream cone furnitur wise basic want hous dont largest varieti select item basic option spring foam memori foam mattress differ size superflu expect ikea store didnt access notic lot elev close servic curt point rude your probabl better look thing overal come food furnitur reason price compar place like wal mart sale issu build make move actual furnitur piec way easier",7840,neutral
"eyebrow upper lip ladi doe great job clean polish afford card visit brow visit free glad",66446,neutral
"food court locat mont carlo wish joke stay mont carlo twice year time receiv rude servic cashier took order time stare space approach counter didnt say word turn gaze ask readi order what wors sold salt carmel mocha salt didnt bother tell return say got wrong drink advis point salt barista said just know salt uhhh just know shouldnt sell drink ingredi drink make matter wors wait minut manag figur credit cc drink turn actual charg card second time boo",20466,neutral
"dont like critic sure lot place suspect coffe serv instant food curri chicken rice burger chicken ok thought mayb burger use acid like pickl item balanc husband daughter fish chip ok present menu choic trendi point younger crowd wish food live expect good effort tad lack",36431,neutral
"know what take long local ownership taken paper ha slowli gone hill price continu increas custom support effort nonexist pm receiv today paper start know what take long supervisor grace wait hour just hell doe supervis better supervisor oh way deliveri person best fault",13,neutral
"board wish cali definit come trip vega",60330,neutral
"dart staff great look go pregam just stop",67835,neutral
"food typic montana wont differ just precook stuff heat doesnt mean go tast bad just great wouldnt come food meet big group friend want close home say dessert pretti good realli big tasti servic decent time pretti slow place your go rush anyway birthday dont forget let waiter waitress know birthday guy gal free dessert funni birthday song wear ridicul humong bull cap thingamajig",18898,neutral
"casino review fan floor layout varieti okay tabl open pack strip close one open despit weekend realli wait mlife offer decent promo guess platinum doesnt matter reason bellagio offer free stay eventu hope good offer",24425,neutral
"juic part water organ excel fresh juic yesterday east end coop rich flavor spici creami ingredi juic fresh juic just stay home glass water bummer town review suck deserv",12632,neutral
"note review base custom servic came check rolex select end have min lesson watch andrew abl tell thing almighti internet wouldnt know includ watch customis custom want limit tell knowledg passion product sell time did sens pretens andrew profession tip buzz separ rolex room merch display outsid nicer stuff lock room",17934,neutral
"atmospher mediocr food wayi overpr servic averag eat quarter meal began feel sick special",38090,neutral
"trip quick project realli shop lower price unless downgrad slight complaint time took nice acknowledg right away took littl longer caus busi guess that good thing busi shop",43197,neutral
"base macaron macaron lack fresh old fridgey tast probabl wouldnt macaron thing sold dessert look amaz walk smell delici butteri love select fresh bake bread price decent servic decent friend mean someday tri offer theyll bump",39493,neutral
"time love famili own sooooo friend pizza pasta delici went night live entertain famili blast",35234,neutral
"best day life wouldnt care wonder labor deliveri nurs post partum nurs believ close unit truli sister deliv scottsdal shea second walk triag second went home didnt receiv close care receiv abrazo scottsdal sad nurs lose job have reloc forget experi wish babi",66727,neutral
"sunday sold color bagel came daughter fun color bagel half hour close today just lost busi bagel select deplet arriv",33070,neutral
"new yorker love montreal bagel pardon moi yes new yorker love montreal bagel know blasphemi say thing gone locat year ago amaz experi cours come seat pretti quick saturday afternoon surpris order sesam bagel cream chees cafe au lait hub order oj sesam poppi seed bagel cream chees server bit confus didnt understand end sesam bagel good thing ate hungrili counter counter pay dine got sesam bagel road meal oh miss bagel",70641,neutral
"servic best call time question locat azur friend help",60093,neutral
"hostess pleasant fell absolut custom servic say minut waitress waiter come want water drink chip want order drink dinner walk",27841,neutral
"updat use pei wei gift card dine order meal dine meal perfect food tast great sweet sour soup littl compar pei wei servic great order alot better pad thai burnt burnt mean black chunck pad thai your go eat suggest dont eat place",20119,neutral
"thought seen barri manilow person exposur limit copacabana song imag wear sparkl disco outfit went night girlfriend complet entertain barri great stage presenc start bang product valu venu high def tvs nice band dancer light excel distinct act middl weakest understand dont fault final tie walk huge grin face hum song mayb doubl crown ginger ale help overal impress recommend peopl dont know music",65761,neutral
"time custom lena nice took late didnt rush nail thx brooklyn",34921,neutral
"hi welcom qt time enter great friend servic cleanli key store great qt",6645,neutral
"nordstrom cafe differ nordstrom bistro comfort nordstrom cafe bistro arugula prosciutto pizza clam chowder good nordstrom cafe servic friend usual good place sit comfi away casino",70664,neutral
"dumb ass cool stay vega year speak spanish cuban barbershop typic favorit dead center asian communiti detail fine cuban workleo mad cool dollar ticket spend femal approv wink taper shave follow dollar chang feel great taken famili outta town approv divers cultur mad ass cool check check",1464,neutral
"yelp challeng left branch rainbow custom servic came branch welcom open arm custom servic great make sure make appoint",18718,neutral
"authent famili favorit year far best place eaten lengua carn birria amaz homemad truli incred cornerston avondal",31775,neutral
"gyro delici chicken dinner realli nice restaur clean owner friend nice",8104,neutral
"guy attend bachelor parti blast limit guy divers group includ women east indian asian regroup big smile face list custom vega convent alongsid golf helicopt ride",30702,neutral
"meh better sum food bad realli good chicken breast chewi dri overal fair flavorless compar teriyaki place drown bowl hous teriyaki sauc sit tabl bad valu portion good size money store clean friend servic food came quick chicken precook bewar prefer coke product fair healthi there",3665,neutral
"use ladybug month live arizona move new hous constant scorpion ant yard insid hous just treatment ladybug problem bug start use month pleas servic technician friend effici servic excel definit recommend ladybug bug problem",2680,neutral
"visit say afternoon open definit start busi closer even like play game have drink type waiter take food drink order nice came regular check help game decid type game want play make suggest game suggest super fun play game great stuff play game waiter explain rule watch play round start busi doesnt come check that understand wait long new game flat play person drink food littl pricey worth",70291,neutral
"food pretti good attitud knock order stand pastri vs platter realli side didnt want entre morel mushroom ad begrudg yes like tini mushroom realli dont mind corkag fee byob explicit ask server confirm fact byob courteous thing mention food pretti good small portion havent seen million time clich hipster playbook",39691,neutral
"worst compani dealt period start pool compani unreli complet unprofession continu act way reason stay properti manag compani chris wait hour rude respect anybodi time dont expect way stay far far away pool compani qualiti pool compani area dont settl subpar hassl disrespect",15798,neutral
"time love usual pad thai tasti combin chicken shrimp downsid dont lot shrimp veget soup good nice place love decor perfect date portion decent reason price deliveri",231,neutral
"caus nice friend got hair cut notic side differ length easi notic ask fix wouldnt hair cut placeupd owner nice offer refund free hair cut",27442,neutral
"good panda express love orang chicken alway fresh just like realli good custom server take care custom show new item clean restur love panda pictur just right walk place feel peac calm",71568,neutral
"dog go year time oper littl cottag look hous transform quit larg establish fulli equip day care spa pet resort client veterinari servic tri groom board place quit profession profession fault rememb warmth genuin concern felt clinic start come feel like transact price gone year come know job right miss home feel place",26208,neutral
"pm decibel rate food good your expect hear tabl good luck extrem loud",7694,neutral
"just better pupusa place close good ensalada drink delici special revuelta pupusa probabl come",51177,neutral
"place deposit cash famili member account claim prevent money launder ing stupid fine deposit money order pay dollar money order make legit guy stupid",1643,neutral
"best yoga studio pittsburgh member bad experi talk high check wont regret",31697,neutral
"vega definit better food buffet serv purpos vega awesom hangov food sit hour just bask second third general gluttoni sin citi brunch price pretti place food qualiti horrend grant lot varieti better food lot crappi food dessert like half tofu base pho borderlin insult best thing probabl seafood bar load cocktail shrimp crab leg crab leg stringi tough way salti did pick straight ocean dunk sea water gross line worth line realli need teach cook cook ugh",37503,neutral
"fresh concept carri fast foodwhen main open did refriger demonstr fresh frozen fast food extens owner food limit basic chicken sandwich side outstand fresh food qualiti servic outstand know go ask question servic fast food outstand tri",177,neutral
"stop way work delici turtl cupcak check gelato weekend stop gelato afternoon tri salt caramel delici hit spot miser hot day like today come make sure look cake top bargain box",13639,neutral
"buck coffe room buck atm servic room clean pm high cost low valu stay enjoy throw money away",33588,neutral
"year later mimi make nail look amaz love sns nail love mimi",38714,neutral
"open late friend servic pretti darn tasti fair cheap local love",25369,neutral
"gfbreakfast gf blueberri borodin hot cocom breakfast panini coffe total pro complet breakfast place long line need wake earli",65106,neutral
"coffe ok coffe shop clean comfort servic attitud use littl work breakfast sandwich just pastri order larg ice coffe cream sugar pump mocha cashier blink said want ice mocha that ask repeat order told dont mocha syrup just powder bad leav room cream got order nasti look barista room ice coffe larg medium pour ad cream actual ok great better go fast food chain coffe",44882,neutral
"state ok appear bit sad guess feel neutral continu review finish job day earlier great call number ask didnt messag late pick extra coupl day nice answer question expect",46358,neutral
"taco buck good deal plenti meat delici",45827,neutral
"lunch christma eve normal dislik buffet probabl best tri just varieti didnt stomach room tri famili decid differ bite item just room tri nope did happen miss lot pastri item went crazi warm king crab leg mmm good arriv sat wasnt bad holiday hour eat dont think obes christma wish list come bacchan ridicul expens worth tri consid new buffet recommend friend twice agre review overr",11839,neutral
"time tonight great place decor contemporari comfort servic excel waiter help discuss menu item food great parti chicken chicken club sandwich pepperoni pizza pumpkin brussel sprout pizza fantast chees stromboli appet cocktail rate reason price place defin return",35804,neutral
